"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Tennessee Valley Authority","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor Proposals","6"
"Tennessee Valley Authority","Agency Overall","2013","10 U.S.C. § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WL 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DOJ, 562 F. Supp. 2d 82, 112 (D.D.C. 2008); Wickwire Gavin, P.C. v. Def. Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Information regarding the organization and function of the National Reconnaissance Office","1"
"Tennessee Valley Authority","Agency Overall","2013","6 U.S.C. § 133(a)(1)(A)","","Detailed eletric transmission line drawings","1"
"Commodity Futures Trading Commission","Agency Overall","2013","7 U.S.C. § 12","Hunt v. Commodity Futures Trading Comm'n, 484 F. Supp. 47, 49 (D.D.C. 1979)","""[D]ata and information that would separately disclose the business transactions of any person"" and trade secrets or names of customers gathered in the course of the Commission's investigations under the Commodity Exchange Act.","10"
"National Railroad Passenger Corporation","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","3"
"Export-Import Bank of the U.S.","Agency Overall","2013","N/A","N/A","N/A","0"
"Department of Energy","Agency Overall","2013","41 U.S.C § 4702(b)","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. cir. Aug 25, 2004).","National Defense Authorization Act - Agency withheld contractor proposals, technical, management, and cost proposals submitted in response to the requirements of a solicitation for a competitive proposal.","4"
"Department of Energy","Agency Overall","2013","26 U.S.C. § 6103","Tax Analysts v. Internal Revenue Serv., DC Cir. 2005","Internal Revenue Code - Agency withheld taxpayer identification numbers","6"
"Department of Energy","Agency Overall","2013","15 U.S.C. § 638(k)(4)","","Company commercialization information","1"
"Department of Energy","Agency Overall","2013","35 U.S.C. § 181","","Patent Information","2"
"Department of Energy","Agency Overall","2013","42 U.S.C. § 2162","Meeropol v. Smith, No. 75-1221, slip op. at 53-55 (D.D.C. Feb. 29, 1984), Aff'd in relevant part & remanded in part on other grounds sub nom, Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986)","Atomic Energy Act of 1954 - Agency withheld information that is classified as Restricted Data, Formerly Restricted Data, or Unclassified Controlled Nuclear Information.","25"
"Department of Energy","Agency Overall","2013","41 U.S.C. § 2102","Legal and Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, At *3-4 (E.D. Cal. May 4, 2001) (dictum).","Procurement Integrity Act - Agency withheld contractor bid information, proposal information, or source selection information","9"
"Department of Energy","Agency Overall","2013","6 U.S.C. § 133","","Homeland Security Act of 2002 - Agency withheld infrastructure information.","3"
"Administrative Conference of the United States","Agency Overall","2013","0","N/A","0","0"
"Department of Education","Agency Overall","2013","41 U.S.C. § 4702(b)","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS  35233, at *13-15 (S.D. Ohio  Mar. 15, 2012); Margolin v.  NASA, No. 09-CV-00421,  2011 WL 1303221, at *6 (D.  Nev. Mar. 31, 2011);  Hornbostel v. U.S. Dep't of  the Interior, 305 F. Supp. 2d  21, 30 (D.D.C. 2003),  summary affirmance granted,  No. 03-5257, 2004 WL  1900562 (D.C. Cir. Aug. 25,  2004).","Contractor proposals that are in  the possession or control of an  executive agency and that have  not been set forth or  incorporated by reference into  contracts","6"
"Department of Education","Agency Overall","2013","44 U.S.C. § 3541","N/A","Security Controls over information resources supporting Federal operations and systems.","8"
"Office of the Special Inspector General for Afghanistan Reconstruction","Agency Overall","2013","0","N/A","0","0"
"Federal Election Commission","Agency Overall","2013","2 U.S.C. 437g(a)(12)(A)","Citizens for Responsibility and Ethics in Washington v. FEC, No. 04-1672, slip op. at 5 (D.D.C. May 16, 2005).","Any notification or investigation made under this section of the Federal Election Campaign Act pertaining to federal campaign funds.","6"
