"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of Defense","Agency Overall","2014","15 USC § 3710a©","Pub. Citizen Health Research Group v. NIH, 209 F. Supp. 2d 37, 43, 51 (D.D.C. 2002); DeLorme Pub. Co., Inc. v. NOAA, 917 F. Supp. 867, 871-72 (D. Me. 1996), appeal dismissed per stipulation, No. 96-1601 (1st Cir. July 8, 1996).","Trade secrets or commercial or financial information that is privileged or confidential, under the meaning of section 552(b)(4) of Title 5, which is obtained in the conduct of research or as a result of activities under this chapter,"" which pertains to cooperative research and development agreements for the purpose of technological and industrial innovation","2"
"Department of Defense","Agency Overall","2014","16 USC § 470w-3","Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.D.Cir Aug. 25, 2004).","National historic preservation information","34"
"Department of Defense","Agency Overall","2014","18 USC § 798(a)","Larson v. Dept of State, 565 F 3d 857, 868-869 (D.C. Cir. 2009);N.Y. Times Co. v. DoD 499 F. Supp. 2d 501, 512 (S.D.N.Y. 2007); Adejumobi v. NSA, No. 07-1237, 2007 WL 4247878, at *3 (M.D. Fla Dec 3, 2007), aff’d per curiam, 287 F. App’x 770 (11th Cir. 2008).","Certain classified information pertaining to the communication intelligence and cytological devices of the United States of any foreign government","1640"
"Department of Defense","Agency Overall","2014","18 USC § 3509(d)","Tampico v. EOUSA, No. 04-2285, slip op. at 8 (D.D.C. Apr. 29, 2005).","Certain records containing identifying information pertaining to children involved in criminal proceedings","17"
"Department of Defense","Agency Overall","2014","22 USC § 2778(e)  Sec 38(e)of the Arms Export Control Act","Council for a Livable World v. U.S. Dept. of State, No 96-1807, slip op. at 11 (D.D.C. Jan. 21, 1998), amended (D.D.C Nov. 23, 1998).","Certain information pertaining to export license applications","8"
"Department of Defense","Agency Overall","2014","26 USC § 6103","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Confidentiality and Disclosure of Returns and Return Information","17"
"Department of Defense","Agency Overall","2014","41 USC § 423 & 41 USC § 2102(a)(1)","Legal & Safety Employer Research, Inc v. U.S. Dept of Army. No. Civ. S001748, 2001 WL 34098652 at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information source selection information","6"
"Department of Defense","Agency Overall","2014","42 USC § 2162(a)(Restricted Data) § 2168(a)(1)c (Formerly Restricted Data)","Meeropol v. Smith, No. 75-1121, slip op. at 53-55 (D.D.C. Feb. 29 1984), aff’d in relevant part & remanded in part on other grounds sub nom, Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","Information regarding atomic energy:  Restricted and Formerly Restricted Data","12"
"Department of Defense","Agency Overall","2014","50 USC § 432a","Aftergood v. National Reconnaissance Office, 441 F. Supp. 2d 37, 46 (D.D.C. 2006).","NRO Operational files","2"
"Department of Defense","Agency Overall","2014","50 USC § 402 Note (National Security Act of 1959)","Houghton v. NSA, No. 09-4440, 2010 WL 1784058, at *3 (3d Cir. May 5, 2010)(per curiam); Larson v. Dept of State, 565 F. 3d 857, 868-869 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y Feb. 9, 2009), summary affirmance granted, 354 F. App’x. 591 (2d Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees.","1962"
"Department of Defense","Agency Overall","2014","50 USC § 403(g) Section 6 of the CIA Act of 1949","Larson v. Dept of State, 565 F. 3d 857, 868-869 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v Chertoff, 489 F.Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F. 3d 205 (3d Cir 2008).","Certain information pertaining to CIA employees, specifically:  the organization, functions, names, official titles, salaries, or numbers of personnel employed by the CIA","35"
"Department of Defense","Agency Overall","2014","50 USC 3024(i) Formerly 50 USCA § 403-1(i)","CIA v. Sims, 471 U.S. 159, 167 (1985); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Wolf v. CIA, 473 F.3d 370, 378, 380  (D.D. Cir. 2007).","Intelligence sources and methods","1939"
"Department of Defense","Agency Overall","2014","50 USC § 421","No","Protection of identities of certain United States undercover intelligence officers, agents, informants, and sources","2"
"Department of Defense","Agency Overall","2014","50 USC § 432b","No","NSA operational files","2"
"Department of Defense","Agency Overall","2014","50 USC § 435 Note Sec 1082, P.L.","No","Information concerning US personnel classified as POW/MIA during the Vietnam and Korean Conflicts (""McCain Bill"")","2"
"Department of Defense","Agency Overall","2014","42 USC Section 262a(h)","No","Enhanced control of dangerous biological agents and toxins","1"
"Department of Defense","Agency Overall","2014","50 USC § 432","No","NGA Operational Files","5"
"Department of Defense","Agency Overall","2014","IG Act of 1978, Sec 7(b). P.L. 95-452","No","Confidentiality of employee complaints to the IG","5"
"Department of Defense","Agency Overall","2014","41 USC § 2102","No","Contract proposals prohibited from release by statute.","7"
"Department of Defense","Agency Overall","2014","10 USC § 2485(h)","No","Commissary commercially valuable information","2"
"Department of Defense","Agency Overall","2014","10 USC § 2640(h)","No","Safety-related information voluntarily provided by an air carrier","1"
"Department of Defense","Agency Overall","2014","50 USC § 3605","No","NSA Functions and Information","4"
"Department of Defense","Agency Overall","2014","10 USC § 130d","No","Confidential Information shared with State and Local Personnel","1"
"Department of Defense","Agency Overall","2014","42 USC § 290dd-2","No","Confidentiality of patient records maintained in connection with substance abuse education, prevention, training, treatment, rehabilitation or research","2"
"Office of the Director of National Intelligence","Agency Overall","2014","50 U.S.C. § 3024(i)(1)","CIA v. Sims, 471 U.S. 159 (1985)","Protects information pertaining to intelligence sources and methods pursuant to the National Security Act of 1947.","96"
"Office of the Director of National Intelligence","Agency Overall","2014","50 U.S.C. § 3024(m)(1)","","Protects, among other things, the names and identifying information of ODNI personnel","90"
"National Indian Gaming Commission","Agency Overall","2014","16 U.S.C. § 470hh (Archaeological Resources Protection Act of 1979)","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Information pertaining to the nature and location of certain archaeological resources","1"
"Consumer Financial Protection Bureau","Agency Overall","2014","41 U.S.C § 4702(b)","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Hornbostel v. U.S. Dep't of the Interior, 10 U.S.C 2305 (g)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts.","3"
"Consumer Financial Protection Bureau","Agency Overall","2014","41 U.S.C § 2102","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information.","1"
"Administrative Conference of the United States","Agency Overall","2014","N/A","N/A","N/A","0"
"American Battle Monuments Commission","Agency Overall","2014","N/A","N/A","N/A","0"
"Occupational Safety and Health Review Commission","Agency Overall","2014","N/A","N/A","N/A","0"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 60138(a)(2)","N/A","Certain information contained in pipeline facility response plans","1"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 40115(a)","N/A","Information harmful to U.S. position in international aviation negotiations or harmful to any U.S. international carrier","1"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 40119(b)","Pub. Citizen, Inc. v. FAA, 988 F.2d 186, 194 (D.C. Cir. 1993); Gordon v. FBI, 390 F. Supp. 2d 897, 900 (N.D. Cal. 2004).","Certain information obtained or developed in ensuring transportation security if disclosure of that information would: constitute an invasion of personal privacy, reveal a trade secret or confidential commercial or financial information, or be detrimental to transportation safety","58"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 46311(a), (b)","N/A","Certain information contained in air carrier records","1"
"Department of Transportation","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1006, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Grand jury material","7"
"Department of Transportation","Agency Overall","2014","35 U.S.C. § 205","N/A","Certain information on inventions in which U.S. has interest","1"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 40110(e)","N/A","Contract proposal not incorporated into contract","2"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 40123(a)","N/A","Aviation Safety Action Program voluntarily submitted information","1"
"Department of Transportation","Agency Overall","2014","41 U.S.C. § 2102(a)","Legal & Safety Employer Research, Inc. v. U.S. Dep’t of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","3"
"Department of Transportation","Agency Overall","2014","51 U.S.C. § 50916","N/A","Restricted commercial space launch activities information","1"
"Department of Transportation","Agency Overall","2014","5 U.S.C. App. § 107(a) (Ethics in Government Act of 1978)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010); Glascoe v. DOJ, No. 04-0486, 2005 WL 1139269, at *1 (D.D.C. May 15, 2005).","Financial disclosure information pertaining to certain government employees","1"
"Department of Transportation","Agency Overall","2014","16 U.S.C. § 470w-3","N/A","National historic preservation information","1"
"Department of Transportation","Agency Overall","2014","41 U.S.C. § 4702","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","5"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 20109(i)","N/A","Information identifying railroad employee whistleblowers","2"
"Department of Transportation","Agency Overall","2014","49 U.S.C. § 31105(h)(1)","N/A","Information identifying motor carrier employee whistleblowers","106"
"Central Intelligence Agency","Agency Overall","2014","50 U.S.C., Section 3507 (formerly codified at 50 U.S.C., Section 403g)","Halperin V. CIA, 629 F.2d 144 (D.C. Cir. 1980); Minier V. CIA, 88 F.3d 796 (9th Cir. 1996); Larson v. Dep't of State, 565 F.3d 857 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007) aff'd on other grounds, 541 F.ed 205 (3d Cir. 2008)","E.g., CIA budget information and information relating to the organization, functions, names, official titles, salaries or numbers of personnel employed by the CIA, including information relating to intelligence sources and methods.","2224"
"Council on Environmental Quality","Agency Overall","2014","N/A","N/A","N/A","0"
"National Archives and Records Administration","Agency Overall","2014","Pub. L. No. 105-246, 112  Stat 1859 (Nazi War Crimes Disclosure Act)","None","Records related to or supporting any active or inactive investigation, inquiry, or prosecution by the Office of Special Investigations of the Department of Justice","3"
"National Archives and Records Administration","Agency Overall","2014","8 U.S.C. § 1202(f) (Immigration and Nationality Act)","Medina-Hincapie v. Dep't of State, 700 F.2d 737, 741-42 (D.C. Cir. 1983); DeLaurentiis v. Haig, 686 F.2d 192, 194 (3d Cir. 1982); Beltranena v. U.S. Dep't of State, 821 F. Supp. 2d 167, 177-78 (D.D.C. 2011); Badalamenti v. U.S. Dep't of State, 899 F. Supp. 542, 547 (D. Kan. 1995); Jan-Xin Zang v. FBI, 756 F. Supp. 705, 711- 12 (W.D.N.Y. 1991); Smith v. DOJ, No. 81-CV-813, 1983 U.S. Dist. LEXIS 10878, at *13-14 (N.D.N.Y. Dec. 13, 1983); Holy Spirit Ass'n for Unification of World Christianity, Inc. v. U.S. Dep't of State, 526 F. Supp. 1022, 1031 (S.D.N.Y. 1981).","Certain records pertaining to the issuance or refusal of visas to enter the United States","1"
"National Archives and Records Administration","Agency Overall","2014","10 U.S.C. § 424","Physicians for Human Rights v. DOD, No. RDB-08-273, 2011 WL 1495942, at *7 (D.D.C. Apr. 19, 2011); Miller v. DOJ, 562 F. Supp. 2d 82, 112 (D.D.C. 2008); Wickwire Gavin, P.C. v. Def. Intelligence Agency, 330 F. Supp. 2d 592, 602 (E.D. Va. 2004).","Organization or any function of, and certain information pertaining to, employees of the Defense Intelligence Agency, the National Reconnaissance Office, and the National Geospatial-Intelligence Agency","11"
"National Archives and Records Administration","Agency Overall","2014","18 U.S.C. §§ 2510-20 (Title III of the Omnibus Crime Control and Safe Streets Act)","Mendoza v. DEA, No. 07- 5006, 2007 U.S. App. LEXIS 22175 (D.C. Cir. Sept. 14, 2007) (per curiam); Lam Lek Chong v. DEA, 929 F.2d 729, 733 (D.C. Cir. 1991); Payne v. DOJ, No. 96-30840, slip op. at 5-6 (5th Cir. July 11, 1997).","Wiretap requests and the contents of any wire, oral, or electronic communication obtained through wiretaps","6"
"National Archives and Records Administration","Agency Overall","2014","26 U.S.C. §§ 6103, 6105 (Internal Revenue Code)","Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Pac. Fisheries, Inc. v. IRS, 395 F. App'x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105); Leonard v. U.S. Dep't of Treasury, No. 10-6625, 2013 WL 4517912, at *2 (D.N.J. Aug. 26, 2013) (26 U.S.C. § 6103); Tax Analysts v. IRS, 217 F. Supp. 2d 23, 27-29 (D.D.C. 2002) (26 U.S.C. § 6105).","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","2"
"National Archives and Records Administration","Agency Overall","2014","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","2"
"National Archives and Records Administration","Agency Overall","2014","42 U.S.C. § 2162 (Atomic Energy Act)","Meeropol v. Smith, No. 75- 1121, slip op. at 53-55 (D.D.C. Feb. 29, 1984), aff'd in relevant part & remanded in part on other grounds sub nom., Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986).","""Restricted Data"" pertaining to atomic weapons and special nuclear material","8"
"National Archives and Records Administration","Agency Overall","2014","42 U.S.C. § 2168(a)(1)(c)(FRD)","None","Restricted and formerly restricted data concerning atomic energy","9"
"National Archives and Records Administration","Agency Overall","2014","50 U.S.C. § 402 note (National Security Agency Act of 1959)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Elec. Priv. Info. Ctr. v. NSA, 678 F.3d 926, 931 (D.C. Cir. 2012); Houghton v. NSA, 378 F. App'x 235, 238-39 (3d Cir. 2010) (per curiam); Lahr v. NTSB, 569 F.3d 964, 985 (9th Cir. 2009); Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009); Founding Church of Scientology v. NSA, 610 F.2d 824, 827-28 (D.C. Cir. 1979); Roman v. NSA, No. 07-CV-4502, 2009 WL 303686, at *5-6 (E.D.N.Y. Feb. 9, 2009), summary affirmance granted, 354 F. App'x. 591 (2d Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees","2"
"National Archives and Records Administration","Agency Overall","2014","50 U.S.C. § 403-1(i)(1) (National Security Act of 1947)","CIA v. Sims, 471 U.S. 159, 167 (1985); ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. May 21, 2012); ACLU v. DOD, 628 F.3d 612, 619, 626 (D.C. Cir. 2011); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007).","Intelligence sources and methods","19"
"National Archives and Records Administration","Agency Overall","2014","50 U.S.C. § 403g (Central Intelligence Agency Act of 1949)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Larson v. Dep't of State, 565 F.3d 857, 865 n.2 (D.C. Cir. 2009); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff'd on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: ""the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency""","168"
"National Archives and Records Administration","Agency Overall","2014","50 U.S.C. § 421","None","Identities of U.S. undercover intelligence officers, agents, informants and sources.","3"
"National Archives and Records Administration","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","20"
"National Transportation Safety Board","Agency Overall","2014","49 U.S.C. § 1114(f)","N/A","Any information relating to Board participation in foreign aircraft accident, where the country conducting the investigation has not issued its report or two years has not elasped from the date of the accident.","4"
"National Transportation Safety Board","Agency Overall","2014","49 U.S.C. § 1136(d)","N/A","Passenger lists","2"
"National Transportation Safety Board","Agency Overall","2014","49 U.S.C. § 1114(c)(1)","McGilvra v. NTSB, 840 F. Supp. 100, 102 (D. Colo. 1993).","Any portion of the Cockpit Voice Recorder (CVR) or the portions of the transcipts of the CVR that the Board did not find relevant to an investigation.","4"
"Federal Financial Institutions Examination Council","Agency Overall","2014","N/A","N/A","N/A","0"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C § 247d-6b(d)","None","National stockpile information","2"
"Department of Health and Human Services","Agency Overall","2014","18 U.S.C. § 208(d)(1)","Seife v. NIH, 874 F. Supp. 2d 248, 256 (S.D.N.Y. 2012).","Providing that ""a copy of any determination granting an exemption under subsection (b)(1) or (b)(3) [from application of penalties for acts affecting personal financial interests determined to constitute bribery, graft, or conflicts of interest] shall be made available to the public,"" but exempting from this disclosure requirement ""any information contained in the determination that would be exempt from disclosure under section 552 of title 5""","1"
"Department of Health and Human Services","Agency Overall","2014","15 U.S.C § 1335a (b)(2)(A)","None","Cigarette additive information","1"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C § 242m(d)","None","Identifiable information for certain research and statistical activities – guarantee of confidentiality","6"
"Department of Health and Human Services","Agency Overall","2014","50 U.S.C Section  §3024(i)","None","Intelligence sources and methods","1"
"Department of Health and Human Services","Agency Overall","2014","21 USC  § 350 d(a)(5)","None","Food, Drug & Cosmetic Act","11"
"Department of Health and Human Services","Agency Overall","2014","21 U.S.C. § 331(j) (Food, Drug, and Cosmetic Act)","Anderson v. HHS, 907 F.d 936  950-5-1 (10th Cir. 1990).","Certain information ""concerning any method or process which as a trade secret is entitled to protection""","163"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C § 300aa12(d)(4)(A)","Long V DOJ, NO 06CB1086, 2011 WL 113925 at *10 (N.D.N.Y. Mar. 25,2011).","""Except as provided in subparagraph (B), information submitted to a special master or the court in a proceeding on a petition [for compensation under the National Vaccine Injury Compensation Program] . . . without the express written consent of the person who submitted the information""","1"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C  § 11137(b)","None","Adverse reports of a health care practitioner's conduct reported to the National Practitioner Data Base","2"
"Department of Health and Human Services","Agency Overall","2014","25 U.S.C § 1675(a)(3)","","Medical quality assurance records cannot be released","2"
"Department of Health and Human Services","Agency Overall","2014","5 U.S.C § 574(j)","None","Confidential communications with agency Ombudsman (3rd party neutral)","1"
"Department of Health and Human Services","Agency Overall","2014","5 U.S.C. app. § 107(a) (Ethics in Government Act of 1978)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010); Glascoe v. DOJ, No. 04-0486, 2005 WL 1139269, at *1 (D.D.C. May 15, 2005).","Financial disclosure information pertaining to certain government employees","2"
"Department of Health and Human Services","Agency Overall","2014","15 U.S.C. § 3710a(c)(7)(A)","Publ. Citizen Health Research Group v. NIH, 209 F.Supp.2d 37, 43, 51 (D.D.C. 2002); DeLorme Pub. Col, Inc., v. NOAA, 917 F.Supp.867, 871-72 (D. Me. 1996), appeal dismissed per stipulation, No. 96-1601 (1st Cir. July 8, 1996).","“[T]rade secrets or commercial or financial, under the meaning of section 552(b)(4) of Title 5, which is obtained in the conduct of research or as a result of activities under this chapter,” which pertains to cooperative research and development agreements for the purpose of technological and industrial innovation.","11"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C. § 262a(h)(1)","None","Information regarding select agents","44"
"Department of Health and Human Services","Agency Overall","2014","35 U.S.C. § 209(f)","","Plans of a licensee for development or marketing of a federally owned invention.","1"
"Department of Health and Human Services","Agency Overall","2014","41 U.S.C. § 2102 (amending 41 U.S.C.§ 423(a)(1))* (Procurement Integrity Act)","Legal & Safety Employer Research, Inc. v. U.S. Dep’t of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","2"
"Department of Health and Human Services","Agency Overall","2014","41 U.S.C. § 253b(m)(1) (currently at 41 U.S.C. § 4702)","Sinkfield v. HUD, No. 10- 885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421,2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts.","43"
"Department of Health and Human Services","Agency Overall","2014","42 U.S.C § 1306C","","Master File Death Records","2"
"Department of Health and Human Services","Agency Overall","2014","Inspector General Act of 1978 (Public Law 95–452; 5 U.S.C. App.)","None","Complaints by employees; Disclosure of identity; Reprisals","43"
"Department of Health and Human Services","Agency Overall","2014","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Fund for Constitutional Gov't v. Nat'l Archives & Records Serv., 656 F.2d 856, 867-68 (D.C. Cir. 1981); Durham v. U.S. Atty. Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","1"
