"Agency","Component","Fiscal Year","Statute","Case Citation","Type of Information Withheld","Number of Times Relied Upon"
"Department of Defense","Agency Overall","2022","18 U.S.C. § 798","Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009); ACLU v. ODNI, No. 10-4419, 2012 WL 1117114, at *4 (S.D.N.Y. Mar. 30, 2012); Adejumobi v. NSA, No. 07-1237, 2007 WL 4247878, at *3 (M.D. Fla. Dec. 3, 2007), aff'd per curiam, 287 F. App'x 770 (11th Cir. 2008); Gilmore v. NSA, No. C 92-3646, 1993 U.S. Dist. LEXIS 7694, at *26-27 (N.D. Cal. May 3, 1993); Winter v. NSA, 569 F. Supp. 545, 546-48 (S.D. Cal. 1983).","Certain classified information pertaining to the communication intelligence and cryptographic devices of the United States or any foreign government","422"
"Department of Defense","Agency Overall","2022","18 U.S.C. §§ 2510, et seq.","Payne v. DOJ, No. 96-30840, 1997 WL 450139, at *3 (5th Cir. July 11, 1997); Lam Lek Chong v. DEA, 929 F.2d 729, 733 (D.C. Cir. 1991).","Wiretap requests and the contents of any wire, oral, or electronic communication obtained through wiretaps","5"
"Department of Defense","Agency Overall","2022","18 U.S.C. § 3509(d)","Corley v. DOJ, 998 F.3d 981, 982-85 (D.C. Cir. 2021). ","Certain records containing identifying information pertaining to children involved in criminal proceedings","278"
"Department of Defense","Agency Overall","2022","18 U.S.C. § 5038 (a)","Lavado v. DEA, No. 90-5262, 1991 WL 119586, at *1 (D.C. Cir. June 28, 1991). ","Records of juvenile delinquency proceedings.","3"
"Department of Defense","Agency Overall","2022","22 U.S.C. § 2778(e)","Council for a Livable World v. U.S. Dep't of State, No. 96-1807, slip op. at 11 (D.D.C. Jan. 21, 1998), amended (D.D.C. Nov. 23, 1998).","Certain information pertaining to export license applications","5"
"Department of Defense","Agency Overall","2022","26 U.S.C. §§ 6103, 6105","Nosal v. IRS, 523 F. Supp. 3d 72, 79 (D.D.C. 2021); Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Elec. Priv. Info. Ctr. v. IRS, 910 F.3d 1232, 1237 (D.C.
Cir. 2018); Leonard v. U.S. Dep’of Treasury, 590 F. App’x. 141, 143-44 (3d Cir. 2014) (per curiam); Pac. Fisheries, Inc. v. IRS, 395 F. App’x. 438, 440 (9th Cir. 2010) (unpublished
disposition) (26 U.S.C. §§ 6103, 6105). 28 U.S.C. § 652(d) (Alternative Dispute Resolution Act of 1998) “[C]onfidential dispute resolution communications” Yelder v. DOD, 57","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information","42"
"Department of Defense","Agency Overall","2022","28 U.S.C. § 652(d)","Yelder v. DOD, 577 F. Supp. 2d 342, 346-47 (D.D.C. 2008).","“[C]onfidential dispute resolution communications”","1"
"Department of Defense","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","35"
"Department of Defense","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","9"
"Department of Defense","Agency Overall","2022","42 U.S.C. §§ 2162, 2167, 2168(a)(1)","Meeropol v. Meese, 790 F.2d 942 (D.C. Cir. 1986). ","“Restricted Data” pertaining to atomic weapons and special nuclear material and certain safeguards information for nuclear material","16"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 421","N/A","Identities of U.S. undercover intelligence officers, agents, informants, and sources","2"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 3024(i)(1) (formerly at 50 U.S.C. § 403- 1(i)(1))","CIA v. Sims, 471 U.S. 159, 167 (1985).","Intelligence sources and methods","744"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 3142","N/A","National Geospatial-Intelligence Agency operational files","1"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 3507 (formerly at 50 U.S.C. § 403g)","Assassination Archives & Research Ctr. v. CIA, No. 18-5280, 2019 WL 691517 (D.C. Cir. Feb. 15, 2019) (per curiam); ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Berman v. CIA, 501 F.3d 1136, 1137-38, 1140 (9th Cir. 2007); Makky v. Chertoff, 489 F. Supp. 2d 421, 442 (D.N.J. 2007), aff’d on other grounds, 541 F. 3d 205 (3d Cir. 2008).","Intelligence sources and methods; certain information pertaining to Agency employees, specifically: “the organization, functions, names, official titles, salaries, or numbers of personnel employed by the Agency”","96"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 3605 (formerly at 50 U.S.C. § 402 note)","ACLU v. DOJ, 681 F.3d 61, 72-75 (2d Cir. 2012); Elec. Priv. Info. Ctr. v. NSA, 678 F.3d 926, 931 (D.C. Cir. 2012); Houghton v. NSA, 378 F. App'x 235, 238-39 (3d Cir. 2010) (per curiam); Lahr v. NTSB, 569 F.3d 964, 985 (9th Cir. 2009); Larson v. Dep't of State, 565 F.3d 857, 868-69 (D.C. Cir. 2009).","Information pertaining to the functions or organization of NSA; certain information pertaining to NSA employees","582"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 4565(c) (formerly at 50 U.S.C. app. § 2170(c))","N/A","Information or documentary material filed with the Committee on Foreign Investment in the United States","1"
"Department of Defense","Agency Overall","2022","50 U.S.C. § 4820(h)(1) (formerly at 50 U.S.C. § 4614(c)(1))","Wis. Project on Nuclear Arms Control v. U.S. Dep't of Com., 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ'g Co. v. U.S. Dep't of Com., 236 F.3d 1286, 1289-90 (11th Cir. 2001); Lessner v. U.S. Dep't of Com., 827 F.2d 1333, 1336-37 (9th Cir. 1987).","Information pertaining to license applications under the Export Administration Act","1"
"Department of Defense","Agency Overall","2022","54 U.S.C. § 307103 (formerly at 16 U.S.C. § 470w-3)","N/A","Information about the location, character or ownership of a historic property","36"
"Department of Defense","Agency Overall","2022","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, § 2, 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Sorin v. DOJ, No. 18-99, 2018 WL 6431027 (2d Cir. Dec. 6, 2018) (per curium); Widi v. McNeil, No. 12-CV-00188, 2016 WL 4394724, at *23 (D. Me. Aug 16, 2016); Durham v. U.S. Att'y Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep't of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).","Certain records that would reveal some secret aspect pertaining to grand jury proceedings","2"
"Department of Defense","Agency Overall","2022","Pub. L. No. 95-452, 92 Stat. 1101","N/A","Identities of employees that have submitted complaints and or provided information during the course of an OIG investigation","4"
"Department of Defense","Agency Overall","2022","Pub. L. No. 102-190, 105 Stat. 1290, 1480-1481","N/A","Information concerning US personnel classified as POW/MIA during the Vietnam and Korean Conflicts (McCain Bill)","4"
"Department of Defense","Agency Overall","2022","Pub. L. No. 103-236, Sec 533","N/A","Protection of certain Open Skies Treaty information","1"
"Department of Defense","Agency Overall","2022","Pub. L. No. 108-447, 118 Stat. 2809, 2859-60, Pub. L. No. 110-161, 121 Stat. 1844, 1903-04, Pub L. 112-55, 125 Stat. 552, 609-10","City of Chi. v. U.S. Dep't of the Treasury, 423 F.3d 777, 781-82 (7th Cir. 2005); P.W. Arms, Inc. v. United States, No. 15-1990-JCC, 2017 WL 319250, at *4 (W.D. Wash. Jan. 23, 2017); Williams v. ATF, No. PWG-15-1969, 2017 WL 3978580 at *5-6 (D. Md. Sept. 8, 2017); Abdeljabbar v. ATF, 74 F. Supp. 3d 158, 173 (D.D.C. 2014).","Certain firearms database information","1"
"Department of Defense","Agency Overall","2022","Pub. L. No. 111-83, 123 Stat. 2142","ACLU v. DOD, 901 F.3d 125, 133 (2d Cir. 2018).","Certain photographs related to the treatment of individuals engaged, captured, or detained after September 11, 2001","1"
"Federal Election Commission","Agency Overall","2022","52 U.S.C. § 30109(a)(12)(A) (formerly at 2 U.S.C. § 437(a)(12)(A)) ","Gov’t Accountability Project v. FDA, 206 F. Supp. 3d 420, 433 (D.D.C. 2016).","Any notification or investigation made under this section of the Federal Election Campaign Act pertaining to federal campaign funds","10"
"Federal Election Commission","Agency Overall","2022","5 U.S.C. app. 3 § 7(b)","Wash. Post Co. v. Special
Inspector Gen. for Afg.
Reconstr., 486 F. Supp. 3d 141,
166 (D.D.C. 2020).","Names of employees who
provide information or
complaints to the Inspector
General","1"
"Equal Employment Opportunity Commission","Agency Overall","2022","42 USC 2000e-5(b), 2000e-8(e)","Frito-Lay v. EEOC, 964 F. Supp. 236, 240-43 (W.D. Ky. 1997); and Am. Centennial Ins. Co. v. EEOC, 722 F. Supp. 180, 184 (D.N.J. 1989).","Information pertaining to charges of unlawful employment practices; information obtained by the EEOC in the investigation of charges of unlawful employment practices.","973"
"Equal Employment Opportunity Commission","Agency Overall","2022","42 U.S.C. § 12117","N/A","Americans with Disabilities Act charges, conciliation materials, required reports, and case file information","723"
"Equal Employment Opportunity Commission","Agency Overall","2022","42 U.S.C. § 2000ff-6","N/A","Information pertaining to charges of unlawful employment discrimination practices.","635"
"Federal Open Market Committee","Agency Overall","2022","N/A","N/A","N/A","0"
"Environmental Protection Agency","Agency Overall","2022","7 U.S.C. § 136i-1 ","Doe v. Veneman, 380 F. 3d 807, 818 (5th Cir. 2004).","Data ""that would directly or indirectly reveal the identity of individual producers [of certain pesticides]""","21"
"Environmental Protection Agency","Agency Overall","2022","5 U.S.C. §§ 7114(b)(4), 7132 ","(Dubin v. Dep’t of Treasury, 555 F. Supp. 408, 412 (N.D. Ga. 1981) (5 U.S.C. § 7114(b)(4)),
aff’d, 697 F.2d 1093 (11th Cir. 1983) (unpublished table decision); NTEU v. OPM, No.
76-695, slip op. at 3-4 (D.D.C. July 9, 1979) (5 U.S.C. § 7114(b)(4) and 5 U.S.C. § 7132)","Certain labor relations training and guidance materials","1"
"Environmental Protection Agency","Agency Overall","2022","5 U.S.C. app. 4 § 107(a)(2)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Boyd v. Exec. Office for U.S. Attorneys, 161 F. Supp. 3d 1, 7 (D.D.C.) 2015; Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010); Glascoe V. DOJ, No. 04-0486, 2005 WL 1139269 at *1 (D.D.C. May 15, 2005).","Financial disclosure information pertaining to certain government employees.","15"
"Environmental Protection Agency","Agency Overall","2022","42 U.S.C. § 7412(r)(7)(H)(iii) ","N/A","Certain off-site consequence analysis information and any ranking of stationary sources
derived from the information","2"
"Environmental Protection Agency","Agency Overall","2022","5 U.S.C. § 574(j)","N/A","Dispute resolution communications","1"
"Environmental Protection Agency","Agency Overall","2022","16 U.S.C. § 470hh ","Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Information Pertaining to the nature and location of certain archaeological resources","2"
"Environmental Protection Agency","Agency Overall","2022","Fed. R. Crim. P. 6(e), enacted by Act of July 30, 1977, Pub. L. No. 95-78, 91 Stat. 319","Sussman v. USMS, 494 F.3d
1106, 1113 (D.C. Cir. 2007);
Sorin v. DOJ, No. 18-99, 2018
WL 6431027 (2d Cir. Dec. 6,
2018) (per curium); Widi v.
McNeil, No. 12-CV-00188,
2016 WL 4394724, at *23 (D.
Me. Aug 16, 2016); Durham v.
U.S. Att’y Gen., No. 06-843,
2008 WL 620744, at *2 (E.D.
Tex. Mar. 3, 2008); Cozen
O'Connor v. U.S. Dep’t of
Treasury, 570 F. Supp. 2d 749,
776 (E.D. Pa. 2008).","Certain records pertaining to grand jury proceedings","2"
"U.S. Railroad Retirement Board","Agency Overall","2022","45 U.S.C. § 362(d)","Ass'n of Retired R.R. Workers v. R.R. Ret. Bd., 830 F.2d 331, 334 (D.C. Cir. 1987); Nat'l Ass'n of Retired & Veteran Ry. Emp.'s v. R.R. Ret. Bd., 1991 U.S. Dist, LEXIS 21923 at *7 (N.D. Ohio Feb. 20, 1991).","Information obtained by the Railroad Retirement Board that reveals, in any manner, an employee's identity","10"
"Administrative Conference of the United States","Agency Overall","2022","N/A","N/A","N/A","0"
"Commodity Futures Trading Commission","Agency Overall","2022","7 U.S.C. § 12(a)(1)","Hunt v. Commodity Futures Trading Comm’n, 484 F. Supp. 47, 49 (D.D.C. 1979).","“[D]ata and information that would separately disclose the business transactions or market positions of any person and trade secrets or names of customers,” as well as certain other information concerning, or obtained in, the course of the Commission’s investigations under the Commodity Exchange Act.","8"
"Commodity Futures Trading Commission","Agency Overall","2022","7 U.S.C. § 26(h)(2)(A)","N/A","“[A]ny information, including information provided by a whistleblower to the Commission, which could reasonably be expected to reveal the identity of a whistleblower, . . . unless and until required to be disclosed to a defendant or respondent in connection with a public proceeding instituted by the Commission or any entity described in subparagraph (C).”
","15"
"U.S. Commission for the Preservation of America’s Heritage Abroad","Agency Overall","2022","N/A","N/A","N/A","0"
"Postal Regulatory Commission","Agency Overall","2022","N/A","N/A","N/A","0"
"United States Access Board","Agency Overall","2022","N/A","N/A","N/A","0"
"Department of Education","Agency Overall","2022","30 USC § 3730(b)(2)","N/A     ","Records pertaining to civil actions for false claims against the United States Government","1"
"Federal Permitting Improvement Steering Council","Agency Overall","2022","N/A","N/A","N/A","0"
"National Mediation Board","Agency Overall","2022","N/A","N/A","N/A","0"
"U.S. International Development Finance Corporation","Agency Overall","2022","N/A","N/A","N/A","0"
"United States Institute of Peace","Agency Overall","2022","N/A","N/A","N/A","0"
"Securities and Exchange Commission","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))","Legal & Safety Emp. Rsch., Inc. v. U.S. Dep’t of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum). ","Contractor bid or proposal information; source selection information","1"
"Securities and Exchange Commission","Agency Overall","2022","15 U.S.C. § 78x(d)","N/A","Foreign securities authorities","4"
"Securities and Exchange Commission","Agency Overall","2022","15 U.S.C. § 78u-6","N/A"," Information that could identify a whistleblower","17"
"Securities and Exchange Commission","Agency Overall","2022","31 U.S.C. § 5319","Yunes v. DOJ, 263 F. Supp. 3d 82, 87 (D.D.C. 2017)); Council on Am.-Islamic Rels., Cal. v. FBI, 749 F. Supp. 2d 1104, 1117 (S.D. Cal. 2010); Berger v. IRS, 487 F. Supp. 2d 482, 496-97 (D.N.J. 2007), affd on other grounds, 288 F. App’x 829 (3d Cir. 2008). ","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","1"
"Securities and Exchange Commission","Agency Overall","2022","15 U.S.C. § 78q(h)(5)","N/A","Associated persons of broker-dealers, government securities brokers or dealers, or municipal securities dealers","2"
"American Battle Monuments Commission","Agency Overall","2022","N/A","N/A","N/A","0"
"United States International Boundary and Water Commission","Agency Overall","2022","N/A","N/A","N/A","0"
"National Endowment for the Humanities","Agency Overall","2022","N/A","N/A","N/A","0"
"Federal Energy Regulatory Commission","Agency Overall","2022","16 U.S.C. § 824o-1(d)","N/A"," Information pertaining to Critical Electric Infrastructure Security","5"
"Legal Services Corporation","Agency Overall","2022","N/A","N/A","N/A","0"
"Consumer Financial Protection Bureau","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))* ","Legal & Safety Employer Research, Inc. v. U.S. Dep't  of the Army, No. Civ. 
S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum)."," Contractor bid or proposal information; source selection information","1"
"Consumer Financial Protection Bureau","Agency Overall","2022","5 U.S.C. app. § 107(a) ","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012); Concepcion v. FBI, 606 F. Supp. 2d 14, 33 (D.D.C. 2009), renewed motion for summary judgment granted in part on other grounds, 699 F. Supp. 2d 106 (D.D.C. 2010); Glascoe v. DOJ, No. 04- 0486, 2005 WL 1139269, at *1 (D.D.C. May 15, 2005).","Financial disclosure information pertaining to certain government employees","1"
"Department of Commerce","Agency Overall","2022","41 U.S.C. § 2102","Legal & Safety Employer Research, Inc. v. U.S. Dep't of the Army, No. Civ. S001748, 2001 WL 34098652, at *3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information","1"
"Department of Commerce","Agency Overall","2022","22 U.S.C. § 3144","N/A","Foreign direct investment and international financial data","1"
"Department of Commerce","Agency Overall","2022","35 U.S.C. § 122 ","Irons & Sears v. Dann, 606 F.2d 1215, 1220 (D.C. Cir. 1979).","Applications for patents; certain information pertaining to applications for patents","10"
"Department of Commerce","Agency Overall","2022","41 U.S.C. § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004)","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","11"
"Department of Commerce","Agency Overall","2022","5 U.S.C. app. 4 § 107(a)(2)","Meyerhoff v. EPA, 958 F.2d 1498, 1500-02 (9th Cir. 1992); Boyd v. Exec. Off. for U.S. Att'ys, 161 F. Supp. 3d 1, 7 (D.D.C. 2015); Seife v. NIH, 874 F. Supp. 2d 248, 254 (S.D.N.Y. 2012).","Confidential financial disclosure report pertaining to certain government employees","2"
"Department of Commerce","Agency Overall","2022","54 U.S.C. § 307103 (formerly at 16 U.S.C. § 470w-3)","N/A","Information about the location, character, or ownership of a historic resource","1"
"Department of Commerce","Agency Overall","2022","50 U.S.C. § 4555(d) (formerly at 50 U.S.C. §2155(d))","N/A","Information obtained under the Defense Production Act of 1950 that the President deems confidential or the person furnishing such information requests confidential treatment of the information","5"
"Department of Commerce","Agency Overall","2022","15 U.S.C. § 7306(d)","Quick v. Dep't of Com., 775 F. Supp. 2d 174, 180-81 (D.D.C. 2011).","""[A]ny information . . . receive[d] in the course of an investigation under this chapter if the Director finds that the disclosure of that information might jeopardize public safety”","3"
"Department of Commerce","Agency Overall","2022","10 U.S.C. § 130b","Freedom Watch, Inc. v. NSA, 197 F. Supp. 3d 165, 174 (D.D.C. 2016); Hiken v. DOD, 521 F. Supp. 2d 1047, 1062 (N.D. Cal. 2007); O'Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Personally identifiable information pertaining to “any member of the armed forces assigned to an overseas unit, a sensitive unit, or a routinely deployable unit” and “any employee of the Department of Defense or of the Coast Guard whose duty station is with any such unit”","1"
"Department of Commerce","Agency Overall","2022","50 U.S.C. § 4820(h)(1) (formerly at 50 U.S.C. § 4614(c)(1))","Wis. Project on Nuclear Arms Control v. U.S. Dep’t of Com., 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ’g Co. v. U.S. Dep’t of Com., 236 F.3d 1286, 1289-90 (11th Cir. 2001); Lessner v. U.S. Dep’t of Com., 827 F.2d 1333, 1336-37 (9th Cir. 1987).","Information pertaining to license applications under the Export Administration Act","32"
"Department of Commerce","Agency Overall","2022","16 U.S.C. § 1881a(b)(1)","N/A","Certain information submitted to the Secretary, a State fishery management agency, or a marine fisheries commission by any person in compliance with the requirements of this chapter","5"
"Department of Commerce","Agency Overall","2022","50 U.S.C. § 4820(h)(1) (formerly at 50 U.S.C. § 4614(c)(1)) ","Wis. Project on Nuclear Arms Control v. U.S. Dep’t of Com., 317 F.3d 275, 284 (D.C. Cir. 2003); Times Publ’g Co. v. U.S. Dep’t of Com., 236 F.3d 1286, 1289-90 (11th Cir. 2001); Lessner v. U.S. Dep’t of Com., 827 F.2d 1333, 1336-37 (9th Cir. 1987).","Information pertaining to license applications under the Export Administration Act","1"
"U.S. Agency for International Development","Agency Overall","2022","41 U.S.C. § 4702 (formerly at  41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep't of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL  1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","3"
"U.S. Agency for International Development","Agency Overall","2022","41 U.S.C. § 2102 (amending 41 U.S.C. § 423(a)(1))","Legal & Safety Employe Research, Inc. v. U.S. Dept. of the Army, No. Civ. S001748, 2001 WL 34098652, at * 3-4 (E.D. Cal. May 4, 2001) (dictum).","Contractor bid or proposal information; source selection information
","1"
"U.S. Agency for International Development","Agency Overall","2022","5 U.S.C. app. 3 § 7(b)","Wash. Post Co. v. Special Inspector Gen. for Afg. Reconstr., 486 F. Supp. 3d 141, 166 (D.D.C. 2020).
","Names of employees who provide information or complaints to the Inspector General","3"
"U.S. Agency for International Development","Agency Overall","2022","6 U.S.C. § 673(a)(1) (formerly at 6 U.S.C. § 133(a)(1))","N/A","Protection of voluntarily shared critical infrastructure information","34"
"Surface Transportation Board","Agency Overall","2022","N/A","N/A","N/A","0"
"Department of the Treasury","Agency Overall","2022","26 U.S.C. § 6103, 6105","Nosal v. IRS, 523 F. Supp. 3d 72, 79 (D.D.C. 2021); Church of Scientology v. IRS, 484 U.S. 9, 15 (1987) (26 U.S.C. § 6103); Elec. Priv. Info. Ctr. v. IRS, 910 F.3d 1232, 1237 (D.C. Cir. 2018); Leonard v. U.S. Dep’of Treasury, 590 F. App’x. 141, 143-44 (3d Cir. 2014) (per curiam); Pac. Fisheries, Inc. v. IRS, 395 F. App’x. 438, 440 (9th Cir. 2010) (unpublished disposition) (26 U.S.C. §§ 6103, 6105).
","Certain tax return information, to include Taxpayer Identification Numbers of third parties, and certain tax convention information
","1677"
"Department of the Treasury","Agency Overall","2022","Fed. R. Crim. P. 6(e)¸ enacted by Act of July 30¸ 1977¸ Pub. L. No. 95-78¸ 91 Stat. 319","Sussman v. USMS, 494 F.3d 1106, 1113 (D.C. Cir. 2007); Sorin v. DOJ, No. 18-99, 2018 WL 6431027 (2d Cir. Dec. 6, 2018) (per curium); Widi v. McNeil, No. 12-CV-00188, 2016 WL 4394724, at *23 (D. Me. Aug 16, 2016); Durham v. U.S. Att’y Gen., No. 06-843, 2008 WL 620744, at *2 (E.D. Tex. Mar. 3, 2008); Cozen O'Connor v. U.S. Dep’t of Treasury, 570 F. Supp. 2d 749, 776 (E.D. Pa. 2008).
","Certain records that would reveal some secret aspect pertaining to grand jury proceedings","9"
"Department of the Treasury","Agency Overall","2022","18 U.S.C. § 701","Jones v. IRS, No. 06-CV-322, 2008 WL 1901208, at *3-4 (W.D. Mich. Apr. 25, 2008).","Likeness of any badge, identification card, or other insignia, of the design prescribed by the head of any department or agency of the United States for use by any officer or employee thereof, or any colorable imitation thereof","6"
"Department of the Treasury","Agency Overall","2022","31 U.S.C. § 5319","Yunes v. DOJ, 263 F. Supp. 3d 82, 87 (D.D.C. 2017)); Council on Am.-Islamic Rels., Cal. v. FBI, 749 F. Supp. 2d 1104, 1117 (S.D. Cal. 2010); Berger v. IRS, 487 F. Supp. 2d 482, 496-97 (D.N.J. 2007), affd on other grounds, 288 F. App’x 829 (3d Cir. 2008).","Reports pertaining to monetary instruments transactions filed under subchapter II of chapter 53 of title 31 and records of those reports","146"
"Department of the Treasury","Agency Overall","2022","41 USC § 4702 (formerly at 41 U.S.C. § 253b(m)(1))","Sinkfield v. HUD, No. 10-885, 2012 U.S. Dist. LEXIS 35233, at *13-15 (S.D. Ohio Mar. 15, 2012); Margolin v. NASA, No. 09-CV-00421, 2011 WL 1303221, at *6 (D. Nev. Mar. 31, 2011); Hornbostel v. U.S. Dep’t of the Interior, 305 F. Supp. 2d 21, 30 (D.D.C. 2003), summary affirmance granted, No. 03-5257, 2004 WL 1900562 (D.C. Cir. Aug. 25, 2004).","Contractor proposals that are in the possession or control of an executive agency and that have not been set forth or incorporated by reference into contracts","2"
"Department of the Treasury","Agency Overall","2022","21 U.S.C. § 1904(e)(3)","N/A","Information related to foreign narcotics traffickers","9"
"National Endowment for the Arts","Agency Overall","2022","N/A","N/A","N/A","0"
"Department of Homeland Security","Agency Overall","2022","52 U.S.C. § 30109(a)(12)(A) (formerly at 2 U.S.C. § 437g(a)(12)(A)) ","N/A","Notification or investigation related to federal campaign funds","1"
"Department of Homeland Security","Agency Overall","2022","5 U.S.C. §§ 7114(b)(4), 7132","Dubin v. Dep’t of Treasury, 555
F. Supp. 408, 412 (N.D. Ga.
1981) (5 U.S.C. § 7114(b)(4)),
aff’d, 697 F.2d 1093 (11th Cir.
1983) (unpublished table
decision); NTEU v. OPM, No.
76-695, slip op. at 3-4 (D.D.C.
July 9, 1979) (5 U.S.C.
§ 7114(b)(4) and 5 U.S.C. §
7132).","Certain labor relations training and guidance materials","5"
"Department of Homeland Security","Agency Overall","2022","8 U.S.C. § 1202(f) ","Medina-Hincapie v. Dep’t of
State, 700 F.2d 737, 741-42
(D.C. Cir. 1983); De Laurentiis
v. Haig, 686 F.2d 192, 194 (3d
Cir. 1982); Assadi v. Dep't of
State, No. 12-1111, 2014 WL
4704840, at *6-7 (S.D.N.Y.
Sept. 19, 2014); Badalamenti v.
U.S. Dep't of State, 899 F.
Supp. 542, 547 (D. Kan. 1995).","Certain records pertaining to the issuance or refusal of visas to enter the United States","38439"
"Department of Homeland Security","Agency Overall","2022","10 U.S.C. § 130b","Freedom Watch, Inc. v. NSA, 197 F. Supp. 3d 165, 174 (D.D.C. 2016); Hiken v. DOD, 521 F. Supp. 2d 1047, 1062 (N.D. Cal. 2007); O’Keefe v. DOD, 463 F. Supp. 2d 317, 325 (E.D.N.Y. 2006); Windel v. United States, No. A02-306, 2005 WL 846206, at *2 (D. Alaska Apr. 11, 2005).","Personally identifiable information pertaining to “any member of the armed forces assigned to an overseas unit, a sensitive unit, or a routinely deployable unit” and “any employee of the Department of Defense or of the Coast Guard whose duty station is with any such unit”","2"
